temperature,pressure,vibration,machine_age,failure
82.01062586888916,5.760434206244907,2.4750118069372307,1,1
95.15991532513513,9.451609286616065,0.9122952468000513,2,0
91.5861880342119,8.189049121962988,4.733920920301383,6,1
67.83199830488681,9.981406994800038,4.264879320255243,5,1
93.74993880184934,4.156406339065391,3.378209452912631,9,1
27.07940016415356,7.904694600380142,2.3652482489029754,5,1
35.67862899353162,4.617378222483179,2.117651153764092,2,0
23.618183112843045,5.318880582735179,3.2897699890396757,4,0
46.02642646106115,6.64754916896533,2.772616160093837,9,0
51.09418317515856,8.863094027677048,0.40513821882123957,1,0
41.70792254191167,9.856751222793656,2.611262978974626,1,0
86.29900073215435,7.914460724780664,4.051377724440914,7,1
48.540266135487144,4.759901039506004,2.3502754002250947,3,0
42.47476077499046,4.792213020493632,0.3545872300159153,2,0
63.41568665265988,7.638240714300023,3.9527631769817626,9,0
31.27393799798101,3.148994311914721,1.0866825324662746,3,0
84.17575846032318,1.994267018182552,1.3672420909513903,2,1
25.964051494381664,4.191599418766989,0.9070611318182499,8,1
98.95095492804138,3.5851509248867357,1.7180538178703382,6,1
81.77958154373259,3.6667730841039106,3.808082377874312,6,1
35.89725452273379,3.1024697594491895,2.644990711569293,7,1
20.441769369888192,1.378838706727257,1.1039182433384918,7,0
85.23691427638673,1.1608654126007243,4.401367382945,6,1
76.54858750780937,9.889501507624283,4.409951089262493,4,1
78.32057344327899,4.849958203622761,4.365834282725434,9,1
81.70162773487566,4.4589398244371345,1.2701014357695426,6,0
25.92357213872723,7.116825544237629,2.311072786486842,4,0
48.67725828354181,2.9642849907855773,4.926449315090288,3,1
29.269524762010377,9.549650655552028,3.8828611339189534,4,0
89.04827407004748,8.07710512973997,0.23312036400524314,3,0
69.86385014620464,1.8046990208103355,0.4195024971764111,2,1
46.471841988211935,4.758226982064356,2.373263746380431,5,0
25.084668022881893,8.912064768059482,4.555179008721645,2,0
44.878585737252976,9.502588200622693,2.7396388099683,6,0
46.014665762139764,5.2066136012488275,2.5392812893680223,3,1
78.36849426704512,6.520702502896369,0.6168211297874899,6,1
71.00459770841705,2.503305514828677,3.318222513149041,9,1
90.97701940610612,9.92051763523279,4.128305486941104,1,0
57.777194012955945,3.0850453124509905,1.9640580367870557,6,1
29.567539675064136,9.48458596721613,3.900498069534105,9,0
77.0595829778396,6.846819840931316,4.825935604113977,4,0
80.8628038893518,6.469631153909732,1.0984556497256766,2,0
64.9021758055597,5.614196599148578,2.664315192854233,4,1
81.67737439636488,3.076028305459828,1.5069759946144203,1,1
59.50364770915126,2.5887522880495744,3.984986653265813,3,1
61.818626350559526,2.9843758816315784,2.9302074928176722,9,1
54.20328146868397,2.6779443592982908,3.2094538459964888,5,0
22.033530139527613,8.01626026210078,4.009779382117881,6,1
28.631314159464356,4.151127332500571,2.040255316046029,3,0
22.51433485493874,1.5205840890705673,4.5839413351945115,5,1
70.91283290110243,9.721923671267302,2.7118414495060863,8,1
45.148478486106136,8.954072964670832,0.8739786318932052,6,1
60.685655293176225,9.349770548756917,3.5099056790271326,4,0
92.60531791408744,9.954170403817917,3.986980617147447,2,0
39.94337833191,2.5650572429753855,1.6521322176308808,9,0
52.830633842850375,4.566178170123929,4.30017835929389,1,0
80.4440910834439,7.824146281336822,4.540101948352255,1,0
38.3038532393298,7.26418556248413,1.456831988151264,4,1
26.158392786303438,2.3850631570586955,4.919255216304588,7,0
43.180116233101444,8.34249812491556,0.7894864874389163,1,0
32.897702980320354,3.019965146529946,1.089876775172201,9,0
94.37581218740584,3.0143585334036076,1.0027017122663282,4,0
84.64963036515336,5.832769806040722,4.480549579038565,3,1
70.67230052083389,6.336459413575328,3.3060335063923136,1,0
89.71684721501742,6.220775870540301,0.8453109877891372,4,1
84.29376615192916,1.8233815365797938,2.25758475000491,9,1
34.925604710882865,8.897147763673424,3.1149603228420304,6,1
91.40471987919823,3.3904003832983545,0.5089740164479781,6,0
63.147379353252056,2.1656342915452376,4.42384020519596,1,1
84.595212413125,8.998732718820794,4.037657323663523,2,0
91.68730399387945,9.60086348406778,2.5755131905255277,6,0
45.44027799774911,8.759148555389055,4.838920414769935,2,0
28.80415396221414,8.285644672523903,2.1470287984479888,3,0
38.234813003355335,6.8971778257511955,4.922140563278839,4,0
54.1686230901005,5.957716335482254,3.372807994137773,5,1
85.44118127379944,1.7828808392026914,3.2098892389443137,9,1
88.85844666050747,4.676078917636288,0.9131789869493465,4,0
20.556170442495258,4.354196653110826,4.421446015692755,9,1
60.85978420620526,3.337784053842936,2.1946994708110146,3,0
53.39288025190232,7.510781023197264,0.8949436883341488,8,1
37.76862483765842,5.4628816157089375,0.16177684788121932,1,1
29.589229386694626,1.7294159431688314,2.842802849828075,9,1
47.00921371229023,2.981648817548302,2.6842581484011143,9,1
95.43277631300154,7.149328872936364,3.6248327496088772,2,1
45.856234561660415,1.6851777354127018,4.462264459787231,4,0
61.50324973946929,8.660862226438919,0.48909226475084466,8,0
76.24151671161422,5.4563187431257685,3.6843328026677757,7,1
49.09036819034352,5.325279195939832,1.0183185260781529,1,0
97.74256661767686,6.331670061935658,4.305067560470103,5,1
96.99578359536889,8.422128693326343,4.113411217922115,7,0
40.14258366602913,4.1302828711197375,2.7498893994291675,4,1
59.77988047139084,7.102145373031572,3.5801897132542266,1,1
44.07026478534157,6.09158767596212,1.6403155546003674,9,1
42.78723955019741,3.403254431524792,2.408722704770792,5,0
22.950955788362624,8.907669877196422,4.126020798781311,2,0
68.76514671839175,8.176834194462353,2.3503994661487484,8,1
60.21432185830892,6.926066511925829,1.853211500094665,2,1
24.118300099999146,8.655235561848176,2.52164099152647,3,0
42.29171713892892,8.805647808638222,4.15842133694237,1,0
92.6612708773323,7.3752667904353135,1.7425194321172766,2,0
39.16495125335779,8.533119955273047,0.9514318063651447,7,0
31.591589767297847,7.277243155023553,3.588868699620826,2,0
59.15622082220504,7.121266945842704,4.147293242269601,6,1
98.85203632884806,6.5675024039366585,0.5931236447653133,3,0
39.364421720920035,7.774449756018771,1.2753831525041293,4,1
73.77084379247029,2.427445947637663,0.7956627498288701,8,1
80.9295692262974,8.927836832790355,1.8049129167526168,3,0
39.01100351939198,8.846591749707088,2.3067197966365223,6,0
78.25730788894876,1.2632255473110323,3.769249051120202,1,1
49.422650617540256,8.432350755082865,3.2906231659202034,7,0
70.58446644748636,2.1598288072610066,3.142549980644313,8,1
70.68237686087159,4.016069688332277,1.8266372383873068,8,0
62.86197472598068,7.69157430662447,4.223093010115323,3,0
27.223181604352664,2.4468390644347737,2.4093071202510066,1,0
86.82419964713904,8.36170321707156,4.897614196274257,9,1
45.66240519773886,8.489207601619677,3.207296477649111,6,0
34.92148083198834,5.567209603847526,0.7186972336660634,9,1
23.262011324381113,1.0574728454515023,3.413270054169627,7,0
67.27143545505935,3.583343198574215,1.6930096756153252,1,1
74.2051489473826,6.55234226538168,3.4630032637618777,1,0
21.32702631422849,9.830675602246812,0.4412416259957882,6,1
60.96744466394248,6.686321743150016,0.956919042162201,5,1
38.11966201583503,3.338232229577438,4.293112568638353,9,1
71.61382323275599,6.706051327896502,1.2131798294152232,2,1
33.94931432039932,5.8598684174427,4.201501513690406,8,1
75.27501904819728,8.018608556360292,1.4684528334266114,5,1
50.93882770404299,1.9628257494426258,3.2501213592876677,2,0
94.93839909893876,7.849251122518252,3.5013378101981725,6,1
31.00167553167946,5.871399208084992,2.6120082904107598,8,1
47.285308084020684,9.666928034730951,1.5960223158139835,4,1
29.077881699247126,4.076849494348175,1.141957444218371,2,0
93.97548946228503,6.693597038205533,0.26262783735588846,5,0
90.18714827047847,9.388252949590157,1.589337366079547,2,0
40.63533021721245,1.9225875519161133,3.300497673603287,2,1
72.79872368273432,9.43505638512806,4.6976936103975655,6,0
85.37777601609727,7.19097150070732,4.3689019630889545,9,0
64.416064927957,1.610533531946547,3.853717405022983,4,1
62.37204626848052,3.708672102521346,3.963391981941164,6,1
39.34818327203614,7.373548797807534,3.358426027032377,7,0
27.44822142447194,1.6061554132189453,1.375405602073415,6,1
91.77726063626613,6.23953414158646,4.545255650458566,8,1
92.03344457306643,4.112947512576611,3.386588328338587,4,1
70.64811658186144,6.588239659907294,2.846159091804156,1,1
47.122383283896056,1.4116783043126158,0.6438483991460573,7,0
47.93676596901287,8.843831255371386,2.290572164651485,3,1
78.07645430961915,9.761400722596573,2.355755528889439,6,0
91.76882079620617,9.719900697571223,4.336361686661083,2,0
90.96691394120938,7.746866485686322,2.7785762789201636,9,0
82.3900436686099,2.170776161175688,1.9639626899550076,1,0
71.36253169234303,7.824368763361203,4.886321609702231,6,1
26.731197199603905,1.2212822481292136,0.6425309072989468,6,1
32.930297127569105,1.1991119637609753,2.1704872987285286,5,1
91.88433508216634,3.912491972345871,0.30592090833988594,5,0
68.5143247727672,5.397788713641992,3.725530191757959,1,0
20.73576412933037,7.933666760270139,4.598575105775838,5,0
28.11772342928257,7.149658389458547,1.4721829147973984,2,1
73.08014152864446,5.013124357390735,4.305874216315693,7,0
20.404926707697495,3.462639996534993,1.5318693292632992,3,1
32.86464411339989,9.9741205014194,4.562773792055185,4,1
63.89870314932689,4.835631720123756,3.7944133276242415,3,1
75.35161581541546,5.062483218967079,4.04404320652305,3,1
72.15690076020805,2.4726143907250226,0.18823212244222706,4,0
37.941544756844785,8.153285938749365,4.817770749662727,5,1
76.97433770780287,7.243140032033398,3.6606878611445843,1,0
38.97992699974401,2.9869265150988435,1.5932803673920535,4,1
46.03197585274142,1.7414294105425843,4.16403385780835,8,0
79.71931240944193,7.124493718672418,1.479453872233157,7,0
71.97063192377718,6.890600928530217,4.376493813874027,9,1
87.93787283953424,3.459335742983884,0.6516439130184913,5,1
72.60903138402747,9.557772060253694,3.5480612895578996,4,1
65.46468826683773,2.3595210260281023,2.7494225355600608,8,0
27.493981426247398,4.891013209383417,0.57301890395766,9,1
49.41726424475468,9.49254328150839,1.285279758468311,7,1
41.216189414538036,4.7775458523351,0.16077977775884247,7,0
39.51917147032668,6.74673352897677,2.396963030776079,5,1
97.84084438019565,4.578349581665148,1.576199777724002,4,0
51.44781797334083,3.4679368211380304,3.0319516730590186,1,1
91.36372441416907,9.855798831638454,1.5564652577722244,7,0
70.49109007978103,4.684006056835387,1.5696036463842251,1,0
83.58490428333187,9.04689283311221,3.741646673784857,1,1
60.21096744841537,3.0695914530197754,0.3358998962939319,5,0
66.15231077010873,2.9179423362257495,4.524185476440738,9,1
59.401415505509114,1.2802067459606024,4.276092984516789,6,1
35.61943902384356,6.865001428382966,3.3722429478093923,3,0
77.79616922092043,4.316737093513851,3.0067856935261834,3,1
42.46178899526846,8.779224248556734,4.4722822408842955,7,0
21.945277314516307,5.258889160224014,1.0081178796907009,6,0
71.63778367257342,9.713740851232496,0.4869488947350602,9,0
34.16885435256391,2.6697296413280904,1.2735998325567368,6,0
95.23668674823314,8.817608511600497,3.9934335656309328,5,0
96.31428616020699,7.989371675125676,0.2698843069597683,7,0
93.18915121763588,7.938296601796468,2.9557534919090993,1,0
49.61269602043555,8.60304905305199,4.977643829337419,7,0
21.236529322309394,7.84921591848699,4.292910859803943,3,1
94.26548500701803,6.635982894682739,2.6550838763135887,9,1
54.254731865385146,2.1812038991414884,0.4118404555045475,6,0
97.33238552349357,1.2927356154212672,4.173730220489978,9,1
97.08959816714022,9.287630630341182,3.034994690068332,5,1
88.24075643738881,6.549852830686643,0.6631716855918774,7,1
43.55591136556686,8.168835618785586,0.5599006956344454,4,1
50.807818288154024,5.33370116361295,4.557171415239303,7,1
88.09093372134855,2.0557737006615504,3.3790812883965846,1,1
45.35376041250221,2.126672129822954,4.163505316652102,7,0
33.5594197348874,7.170087585060743,4.40699661138311,8,1
64.54410099666802,4.872753054095164,2.9016845250367793,5,1
94.89238193286248,2.8047225403030307,2.6354871235997024,2,1
75.68238373399784,5.424350920672932,2.209094310572852,5,1
65.6048936071492,1.577880433676207,1.6530382801764847,6,0
27.77411950166148,6.237742617229589,2.229520208207688,2,0
69.20057813593358,3.4209406399158793,3.892010313077767,6,0
99.20430800834106,8.178031905734693,3.049424811974145,6,0
31.20672121892192,3.793257630312164,4.473364120778746,1,1
61.46637218909894,5.09698134173621,2.27256207045802,1,0
90.18984575423643,1.1045848591729057,3.074738935721895,3,0
79.26148942033635,1.65202199015103,3.1934070101507452,3,0
75.76125927962144,4.532442007660164,2.9993160953009954,4,0
76.19872671896874,5.319449512454112,3.5429054881190303,2,1
48.75929209758041,6.400184933073733,1.263423995036551,9,0
43.487347541159465,3.624963208383729,2.6105825099743747,7,1
84.74889243828109,7.254836975138883,0.6107015337609036,7,0
84.80907157433447,8.741101574702842,1.9841055054595818,6,1
89.3657854864083,8.018658900040148,2.4895686362441958,3,1
93.05924420451771,1.3565694281352143,3.2958988717728155,6,0
60.90739190887503,5.32456252532046,4.757602157672397,8,0
60.12130357497597,1.9443716057635738,3.043190226086944,8,0
83.86361431734201,3.178405142762747,3.7436101892651434,9,0
71.99711446222122,9.879963339404318,2.5807036915264936,1,1
76.15735018061628,2.282459886113619,3.2071097537440236,1,1
83.66341355488808,5.489993381062204,0.4475678590554898,3,0
91.2004273454053,6.563401608863072,1.3465187461250505,3,0
47.03961254812286,7.322184734896935,1.8730801567051798,8,1
50.04663621119552,6.036838151382227,2.415217439531917,1,0
27.51855518726952,1.087937626772653,0.3236788529616803,2,1
66.26241127969392,3.938151774195927,0.7861180780112567,2,0
22.875381903739367,5.6594047904624025,1.4563901081773984,3,1
57.24784145059681,1.7907984923035003,4.860510185415148,6,1
63.411570776606126,4.155642380882627,1.723600334804949,1,1
42.92330017026275,1.298827979122299,2.4620011847492047,2,1
67.26666084552086,1.7072064743951867,1.0608787924181255,1,1
22.440019995123954,4.5723094858143645,3.0928223482712647,5,0
22.987855099937153,2.194441786387543,1.4753477560282742,7,1
85.80804485277267,6.107867634354023,1.1142636343482915,8,0
48.81525131290103,7.2051847222353915,2.6312058793852975,1,1
30.16484101215078,8.205280291981746,0.12697841588606204,7,1
61.77946080438435,2.8013521982032907,0.13755375998120412,5,0
81.59948424788887,2.507343240331628,1.1734371645991033,1,0
37.26568219974745,1.9411105630096022,0.2799346762540236,3,0
69.83123806552001,6.72787224589273,0.6293261952403878,7,0
26.82779719950144,7.35828153838211,1.760417181759883,1,1
24.134537693488618,1.2842753034307783,4.032669829941083,7,0
62.50837052545184,9.42591021619321,2.9030383525095744,5,1
63.25080972880852,1.4677415528632518,2.6120718571864407,1,0
70.99439211985653,5.871667017709634,1.5380952337197962,1,0
78.08730669781292,7.381544675058247,4.6655932252208006,1,1
98.06816635700277,8.83872211371477,2.045373702062239,9,1
61.30402786409562,7.4267823891918505,0.5267545572992803,3,0
45.836517835299674,8.215552747628127,3.1236259289772264,5,1
83.61489558149628,4.0550517328852544,0.6578081280353469,9,1
41.66658010096594,8.33342602371861,1.7915933997282913,6,1
55.11771365645089,1.7210336174620764,2.586318499717264,9,1
26.276510507381275,9.05334990454475,4.383690370957361,8,1
22.028059473236603,5.928331385383626,2.518378243666582,8,1
97.01187317423401,8.355679929662443,3.5410679535551552,1,1
86.87840964097647,5.070864560664702,4.964802511095445,9,1
75.67793648749584,6.792199256768725,0.74429668750011,6,0
52.71623555314159,5.737623948425019,1.4461844750456458,9,1
33.86354560566766,7.584305695797987,2.0334227704284675,3,0
32.514963413686885,1.7346698382753063,2.166958074840274,3,1
40.019431853167625,1.5431687559150742,2.1140032688011745,6,1
63.938133176489636,3.223929106091318,4.5472939125271195,9,1
77.16767381600499,2.435902121018695,3.598759957887597,7,1
72.8157901374185,8.846052099329814,3.0787355490444486,3,0
42.39471175567543,2.9729258862223986,1.6159263175276324,3,0
96.38922245305552,9.782787302372181,4.1365728826843435,2,1
79.03175333566148,4.032062125939961,4.779796506276446,9,0
64.34832420091206,2.6390612411982937,4.12387158449611,3,1
68.93765969874818,8.107286564282312,0.10766901543821723,5,1
53.568004994223195,6.928369979507885,3.218366713898695,9,0
39.81847916009259,5.483761448078251,0.3505633690662936,8,0
48.47781429210093,5.998271958438681,1.3622753796352374,2,1
80.62768883714952,7.472816004450374,0.39167103170408124,3,1
21.15147909038047,3.0560926719816885,3.0585977194520004,2,0
29.2858112405533,9.967005244510677,3.4642905761137737,8,1
23.68021136174022,9.773138459321048,0.6609894265229351,6,0
23.25830418551761,6.852931177122432,1.9808105269203997,6,1
88.43684672088058,2.7958820583623063,2.335558893882156,9,1
76.29262875040189,7.122054181881622,1.9083598066284915,8,0
57.93390632698602,1.6497856808125826,0.6930225023774459,4,0
27.82673285208012,1.2758725198522547,2.1528441719186295,4,0
59.32927000934659,3.3191459966009234,3.780772434261249,9,1
57.87774166244525,5.163606610653847,0.44793755621295184,1,1
33.856149592801216,8.814452548675424,0.4928820690013269,2,1
54.70813193903784,7.544521627896772,1.838379329996323,2,1
51.88037875178988,7.684358690799829,4.714455986932733,6,0
69.26800784417732,4.829440010032679,3.376005968942279,4,1
70.8074920694115,4.113414932922666,3.425482787695568,3,1
23.62432078176356,4.339348866861425,1.8734079551055385,3,1
49.9690091701177,9.88884607362452,3.0089378769218387,3,0
70.0687932571389,1.3609827227123423,0.14964280173594258,6,1
60.250900686407014,8.803283465102037,3.2168706274067573,8,1
88.51918729506578,6.208078677151541,4.57510604312356,7,0
72.69549052951561,4.947538772706315,3.101609994889614,4,1
33.034754166514375,7.527318943736229,4.381123107985091,4,1
25.645499792034386,5.380020472822325,3.64746797178386,2,0
71.39354225650524,8.860809142734945,0.6907362403780822,1,1
22.120904843329747,9.106316776101327,4.522021205700624,9,1
66.86204650187706,4.795488341861098,0.42557483734329693,2,1
95.2184193139966,3.4914501751154643,2.716440615484043,8,0
66.03793423007032,6.33115295734026,0.7964719065879425,9,1
51.05359409652175,9.211270110550219,0.15736239258142992,4,1
71.46305747538825,2.895959701050999,2.167967874625431,8,0
56.660231239321334,6.606699252071345,1.5456994675053657,9,0
63.6493431452748,6.684041980832685,2.481402419608255,5,1
95.317184702122,7.5980172017375285,2.928279444999299,7,1
50.88821102406194,2.1841091661453382,0.31432145431384206,4,1
96.89524510591313,7.442424682138797,0.7027161461063537,1,1
92.4280513564851,9.181292685990769,2.8373477426070846,3,0
35.663290783143715,2.6171479798321777,1.7815200305460255,5,1
25.548904070013236,3.1378899243148988,3.6729500889922955,3,0
28.062240110194132,9.742555846374756,3.2962290781005046,7,0
21.45774605212398,2.628792574385408,4.243461378650544,9,1
27.555436860474273,8.689465840326212,3.4932148506792045,6,1
74.64054187330855,5.430500708032313,2.206662279211726,1,0
25.695091876818317,3.2250796696285935,3.397536449732719,7,0
45.5180504235009,8.836749111452603,1.449367753851551,3,1
87.59002487755636,5.007747295023989,1.6009361440132424,5,0
21.86175485886607,5.633356185367211,3.9660272836118877,4,1
85.15747860711487,4.233100324597891,2.2874556303677527,5,1
42.548381981872,6.3365576629143465,4.012063668539928,5,0
29.4531862097325,2.4717148532652047,4.129869630974564,6,0
75.73897322913206,4.519733829865846,4.30205545454029,6,1
70.31542774239071,9.724710901017588,4.591512655621916,8,0
90.19776108216423,3.3232008943101476,2.211827580515152,8,1
78.80568350431086,6.910629980871629,1.6624474097735804,9,1
84.27847443078788,3.926710578022254,2.9527738583111582,8,1
42.562765805704515,7.961258131179406,1.9187448748443754,2,0
34.195163502377824,2.177862946465148,3.045263417321142,1,1
80.04918013126867,9.728389405706903,3.557370726954741,2,1
84.54677914138112,5.084105872452753,3.473184590611471,2,1
99.24041136005387,3.1244541701181756,1.9353091463985947,3,1
53.00941415291412,1.6614707259701138,0.9176149883238889,7,1
49.761446863422655,2.5278211457878665,2.209593758464817,2,1
82.11303685935974,5.677965537004159,0.7987113060013529,1,1
47.264283220241424,4.033028587881576,4.461475472400661,6,1
94.46058604828518,8.459950292943486,1.7947995576155016,9,1
88.67302014744095,4.877987712956253,0.8568527613942866,3,1
54.319522190001464,3.238428453288669,0.2246940235381793,6,1
80.06968542331978,6.554304879436271,3.264529692803773,3,0
80.36342992677459,7.360994951969012,3.2208213555282423,1,1
28.24990950687461,2.5033771711085486,1.7689604162483294,5,1
92.20423253436533,2.508572946594859,0.4513882553534899,4,1
60.42018979582857,1.3300428424018866,2.107181584986637,7,0
86.11659728861933,7.627618135590764,1.6249657258106287,6,1
45.603968082448944,6.974240748596245,3.4178911347015464,7,0
91.64185827969604,5.2716778817483245,3.068318322318183,5,1
51.13613429873305,8.597534040722774,1.886509268167946,4,1
20.86701211842387,8.251031376550479,1.1676735158494516,7,0
92.4305581135411,6.26818927957077,4.9413762341624,7,1
27.302934142890685,8.814441524619328,2.324607943860963,6,0
45.54509100723319,2.8525708903309144,3.4725437553231617,8,0
96.0049573640644,2.007276574579551,0.7887095411339679,4,1
96.04857175500449,3.4277465036529065,2.4793895283310494,5,1
65.87503104986288,1.5137817048038338,0.2349299273603809,4,1
70.54697697358394,5.780525752009288,2.576730077761205,1,1
55.87564175826558,9.429451230654653,4.823685294876741,8,0
43.456861735845166,1.3540918660165868,1.9826128936304213,1,0
46.29316362959328,2.098989226090241,0.2910804616170668,5,1
73.80147648616307,5.069791254550918,0.2516833755047833,6,0
80.1899623550144,9.404875157751144,2.0011351237396604,6,0
83.32632349806788,3.8454049447907543,0.8841221886696509,5,1
83.16945142356431,5.565113278195532,0.21442527200811098,3,0
27.29648824389523,1.3741557314535289,3.8054467083558667,5,0
59.553624376206514,2.3350888086587998,2.3467627435212646,8,1
24.604700801331543,9.879671106629623,1.5172993826660073,2,0
63.96231058589884,9.68606826792441,4.510407596780755,6,1
55.32244010987016,1.0444598284096864,0.6690809049825756,9,0
91.01633462066398,9.566306068809151,4.7840022618810645,8,1
48.07320100416629,6.752079440339504,1.638436915149029,8,0
29.36536131420847,8.811264650680199,4.453177994312538,8,0
31.43933456422687,5.092658700704732,3.054420094749362,7,1
80.92085053739778,5.640364257213252,4.1508660627332885,8,1
69.45744506530089,5.399619222312282,4.921664499731275,6,1
28.08981408982322,7.001778317914939,1.5131866453118543,2,1
26.728544489199795,2.256861292806816,4.8095638784972055,2,0
76.0775305167296,1.2697623088541015,2.00846128502186,8,0
25.821040509135482,3.7713694743207182,1.9890083332109196,1,0
85.7488047432285,7.342126864629821,1.767896810847078,6,1
76.4993781725197,2.816681069106535,2.752897276003168,6,0
26.50790245135198,7.060891899924256,0.8553107115745868,4,0
26.787017126815353,9.729208414965434,2.813186278254255,3,1
98.93116628009403,1.8451064421047656,2.75435358080902,3,1
49.941663660489624,7.053419064026136,3.8333188817638635,1,0
49.65137176535127,4.993751973741141,4.184884813494169,3,1
85.0239653806002,8.813280289397548,2.258162616530878,4,0
95.7798861907087,2.594348105026473,1.5814329218223195,5,0
98.88008510582966,7.23363357003548,1.3707409968537632,3,1
80.27025482071534,8.543037606832993,1.0536567998538726,6,0
50.10076684247326,9.501527975266209,0.382473152775222,5,1
26.6800573358935,7.1492322546068126,1.7779950962900957,3,1
82.17175327419494,5.474572876075846,1.424213691440838,6,0
64.6723399788644,6.560625161810925,4.835445190745396,6,0
53.937760739758104,8.820144860308464,2.8327732486252155,8,0
92.50835080757888,6.1354877197494675,1.8016574912494872,2,1
28.895798584492105,1.2734835372715319,2.9442912448691105,1,0
59.41000834326873,9.3785382595628,0.782063836593908,4,1
20.908291581393527,7.20574075928405,2.2758143710907945,7,1
57.4928513595301,7.088620471995219,3.168548174963213,3,0
24.504262054546988,2.9410763715794546,2.495599375783012,3,1
29.505433301445755,6.929969232093915,2.068716123206189,5,0
29.40209974216839,4.544779650887426,4.969857105608521,5,0
71.93682416928509,6.861096793373429,4.413542334529742,3,0
79.68359034123387,1.9593372727719165,3.1546891949812568,9,0
66.66950120777277,6.920607741427324,2.889949069793186,4,0
96.97380387796335,9.994723531936,3.141236351140462,3,0
49.98964636189633,1.4339083497450043,1.0864293283299231,2,0
42.85696690254886,9.794567657991855,2.0361749419951614,9,1
89.48793025515683,4.662171646505835,0.2933517111654067,4,0
37.88766708155621,8.836781053035333,2.430175583685451,3,1
97.0578031552489,8.04146935652446,2.7608204613925498,7,1
20.972357975185307,6.10314634888001,1.2159737069057273,8,1
97.59030613661112,7.646042883261939,4.823741351111018,2,0
23.45279295604609,8.906640051712131,4.556327593592486,7,1
91.29144909584569,4.637262894859297,3.638501853733939,5,1
62.21608872690399,3.943298454069148,2.713594480950277,5,0
99.43718368954403,7.0083404700722625,4.362848882273656,3,0
25.90372517883191,8.270613477471327,0.7401964847349684,5,1
64.30834275210566,7.860566212989542,3.9734979919469366,2,0
97.54420284952792,8.18032283972771,0.7116219884375566,4,0
61.847827533611905,4.920249833316397,3.991632246492087,6,0
70.351891050821,8.360507945575193,1.4512610844316494,1,0
75.65989511876937,2.081881498335476,4.397743846989126,4,1
56.36328518142186,5.900401881647646,4.7258062597444495,6,0
70.20464640672508,1.0518279444830942,0.8291002500850666,9,0
